TS01, '2000-01-01-00:00:00' 
730728.000000,-28.684320
730729.000000,-28.706762
730730.000000,-28.691343
730731.000000,-28.697592
730732.000000,-28.691729
730733.000000,-28.701292
730734.000000,-28.682495
730735.000000,-28.678651
730736.000000,-28.650028
730737.000000,-28.658263
730738.000000,-28.604196
730739.000000,-28.598645
730740.000000,-28.541414
730741.000000,-28.518394
730742.000000,-28.481819
730743.000000,-28.446480
730744.000000,-28.384720
730745.000000,-28.350708
730746.000000,-28.286703
730747.000000,-28.241082
730748.000000,-28.179906
730749.000000,-28.102784
730750.000000,-28.058327
730751.000000,-27.979985
730752.000000,-27.930802
730753.000000,-27.873674
730754.000000,-27.796563
730755.000000,-27.717949
730756.000000,-27.631869
730757.000000,-27.541011
730758.000000,-27.485768
730759.000000,-27.386121
730760.000000,-27.333271
730761.000000,-27.258611
730762.000000,-27.138384
730763.000000,-27.052988
730764.000000,-26.985149
730765.000000,-26.898697
730766.000000,-26.800398
730767.000000,-26.716177
730768.000000,-26.619006
730769.000000,-26.499584
730770.000000,-26.429332
730771.000000,-26.320860
730772.000000,-26.226151
730773.000000,-26.088053
730774.000000,-25.994325
730775.000000,-25.889841
730776.000000,-25.763235
730777.000000,-25.656087
730778.000000,-25.544818
730779.000000,-25.437056
730780.000000,-25.342104
730781.000000,-25.242473
730782.000000,-25.108981
730783.000000,-25.003800
730784.000000,-24.870161
730785.000000,-24.786744
730786.000000,-24.694452
730787.000000,-24.557166
730788.000000,-24.419922
730789.000000,-24.317536
730790.000000,-24.164763
730791.000000,-24.044818
730792.000000,-23.934372
730793.000000,-23.781678
730794.000000,-23.700538
730795.000000,-23.550610
730796.000000,-23.411470
730797.000000,-23.261324
730798.000000,-23.135547
730799.000000,-23.010407
730800.000000,-22.891276
730801.000000,-22.746322
730802.000000,-22.628242
730803.000000,-22.494552
730804.000000,-22.338235
730805.000000,-22.215494
730806.000000,-22.080527
730807.000000,-21.937041
730808.000000,-21.791208
730809.000000,-21.662859
730810.000000,-21.481831
730811.000000,-21.350087
730812.000000,-21.175504
730813.000000,-21.039097
730814.000000,-20.883792
730815.000000,-20.709797
730816.000000,-20.546033
730817.000000,-20.398004
730818.000000,-20.247129
730819.000000,-20.098060
730820.000000,-19.906654
730821.000000,-19.793780
730822.000000,-19.619390
730823.000000,-19.483074
730824.000000,-19.321747
730825.000000,-19.180427
730826.000000,-19.019796
730827.000000,-18.907257
730828.000000,-18.704165
730829.000000,-18.578456
730830.000000,-18.408123
730831.000000,-18.272080
730832.000000,-18.128304
730833.000000,-18.002388
730834.000000,-17.865508
730835.000000,-17.725572
730836.000000,-17.600469
730837.000000,-17.455742
730838.000000,-17.319419
730839.000000,-17.180735
730840.000000,-17.068483
730841.000000,-16.938818
730842.000000,-16.791576
730843.000000,-16.708029
730844.000000,-16.592134
730845.000000,-16.491613
730846.000000,-16.374251
730847.000000,-16.283100
730848.000000,-16.195169
730849.000000,-16.114520
730850.000000,-16.022387
730851.000000,-15.919131
730852.000000,-15.845880
730853.000000,-15.776171
730854.000000,-15.730838
730855.000000,-15.687143
730856.000000,-15.614360
730857.000000,-15.543336
730858.000000,-15.478327
730859.000000,-15.401651
730860.000000,-15.395970
730861.000000,-15.332960
730862.000000,-15.270940
730863.000000,-15.244758
730864.000000,-15.219487
730865.000000,-15.229463
730866.000000,-15.206628
730867.000000,-15.177016
730868.000000,-15.191677
730869.000000,-15.174657
730870.000000,-15.209862
730871.000000,-15.193465
730872.000000,-15.207614
730873.000000,-15.228756
730874.000000,-15.261133
730875.000000,-15.262230
730876.000000,-15.293288
730877.000000,-15.334378
730878.000000,-15.351659
730879.000000,-15.398723
730880.000000,-15.437165
730881.000000,-15.497731
730882.000000,-15.546025
730883.000000,-15.605287
730884.000000,-15.660180
730885.000000,-15.719551
730886.000000,-15.768220
730887.000000,-15.816375
730888.000000,-15.874925
730889.000000,-15.942753
730890.000000,-16.028563
730891.000000,-16.113377
730892.000000,-16.204852
730893.000000,-16.281248
730894.000000,-16.366292
730895.000000,-16.464873
730896.000000,-16.555387
730897.000000,-16.669977
730898.000000,-16.775590
730899.000000,-16.888487
730900.000000,-16.953726
730901.000000,-17.072353
730902.000000,-17.206751
730903.000000,-17.287173
730904.000000,-17.433706
730905.000000,-17.562282
730906.000000,-17.705881
730907.000000,-17.836420
730908.000000,-18.002859
730909.000000,-18.120288
730910.000000,-18.261714
730911.000000,-18.393814
730912.000000,-18.556799
730913.000000,-18.718849
730914.000000,-18.873590
730915.000000,-19.020954
730916.000000,-19.191184
730917.000000,-19.379890
730918.000000,-19.542781
730919.000000,-19.710152
730920.000000,-19.881599
730921.000000,-20.083939
730922.000000,-20.269605
730923.000000,-20.487088
730924.000000,-20.675432
730925.000000,-20.880926
730926.000000,-21.113329
730927.000000,-21.308020
730928.000000,-21.522741
730929.000000,-21.749231
730930.000000,-21.952727
730931.000000,-22.199455
730932.000000,-22.439498
730933.000000,-22.638212
730934.000000,-22.887293
730935.000000,-23.108914
730936.000000,-23.364324
730937.000000,-23.628912
730938.000000,-23.881510
730939.000000,-24.138470
730940.000000,-24.406220
730941.000000,-24.686790
730942.000000,-24.937785
730943.000000,-25.230127
730944.000000,-25.522446
730945.000000,-25.758322
730946.000000,-26.058099
730947.000000,-26.329229
730948.000000,-26.626255
730949.000000,-26.919425
730950.000000,-27.250424
730951.000000,-27.509164
730952.000000,-27.851689
730953.000000,-28.157840
730954.000000,-28.473150
730955.000000,-28.789335
730956.000000,-29.115455
730957.000000,-29.400910
730958.000000,-29.702528
730959.000000,-30.050997
730960.000000,-30.372855
730961.000000,-30.712121
730962.000000,-31.041072
730963.000000,-31.372412
730964.000000,-31.678621
730965.000000,-32.045077
730966.000000,-32.414983
730967.000000,-32.736378
730968.000000,-33.063168
730969.000000,-33.418617
730970.000000,-33.763425
730971.000000,-34.101250
730972.000000,-34.454364
730973.000000,-34.799241
730974.000000,-35.177209
730975.000000,-35.519350
730976.000000,-35.912733
730977.000000,-36.244499
730978.000000,-36.609625
730979.000000,-36.943325
730980.000000,-37.312947
730981.000000,-37.688504
730982.000000,-38.011276
730983.000000,-38.410303
730984.000000,-38.770913
730985.000000,-39.119860
730986.000000,-39.477265
730987.000000,-39.877113
730988.000000,-40.252316
730989.000000,-40.603264
730990.000000,-40.960313
730991.000000,-41.335543
730992.000000,-41.702552
730993.000000,-42.099734
730994.000000,-42.426716
730995.000000,-42.819038
730996.000000,-43.174989
730997.000000,-43.512411
730998.000000,-43.873396
730999.000000,-44.233109
731000.000000,-44.591213
731001.000000,-44.943845
731002.000000,-45.281478
731003.000000,-45.648234
731004.000000,-45.989968
731005.000000,-46.363299
731006.000000,-46.697433
731007.000000,-47.076492
731008.000000,-47.422046
731009.000000,-47.744567
731010.000000,-48.112309
731011.000000,-48.452824
731012.000000,-48.790744
731013.000000,-49.131189
731014.000000,-49.459476
731015.000000,-49.782617
731016.000000,-50.121683
731017.000000,-50.432586
731018.000000,-50.803288
731019.000000,-51.154939
731020.000000,-51.458974
731021.000000,-51.813524
731022.000000,-52.115128
731023.000000,-52.433378
731024.000000,-52.763895
731025.000000,-53.074890
731026.000000,-53.401493
731027.000000,-53.701834
731028.000000,-54.016506
731029.000000,-54.298151
731030.000000,-54.606568
731031.000000,-54.917622
731032.000000,-55.203548
731033.000000,-55.490256
731034.000000,-55.795505
731035.000000,-56.092663
731036.000000,-56.371727
731037.000000,-56.683217
731038.000000,-56.954867
731039.000000,-57.218910
731040.000000,-57.502768
731041.000000,-57.768489
731042.000000,-58.015818
731043.000000,-58.260447
731044.000000,-58.521185
731045.000000,-58.778490
731046.000000,-59.039876
731047.000000,-59.270007
731048.000000,-59.487886
731049.000000,-59.776974
731050.000000,-59.985339
731051.000000,-60.213817
731052.000000,-60.438986
731053.000000,-60.659576
731054.000000,-60.887516
731055.000000,-61.099370
731056.000000,-61.291658
731057.000000,-61.510718
731058.000000,-61.687993
731059.000000,-61.889194
731060.000000,-62.037828
731061.000000,-62.246898
731062.000000,-62.408972
731063.000000,-62.613216
731064.000000,-62.779482
731065.000000,-62.930253
731066.000000,-63.105242
731067.000000,-63.233345
731068.000000,-63.372791
731069.000000,-63.508718
731070.000000,-63.650744
731071.000000,-63.758372
731072.000000,-63.881212
731073.000000,-63.964088
731074.000000,-64.122033
731075.000000,-64.214155
731076.000000,-64.281633
731077.000000,-64.389833
731078.000000,-64.442601
731079.000000,-64.582228
731080.000000,-64.649071
731081.000000,-64.752512
731082.000000,-64.839219
731083.000000,-64.882215
731084.000000,-64.957827
731085.000000,-64.971425
731086.000000,-64.996376
731087.000000,-65.067278
731088.000000,-65.092334
731089.000000,-65.137966
731090.000000,-65.150136
731091.000000,-65.187657
731092.000000,-65.186388
731093.000000,-65.179167
731094.000000,-65.215826
731095.000000,-65.231108
731096.000000,-65.218654
731097.000000,-65.221217
731098.000000,-65.237842
731099.000000,-65.233783
731100.000000,-65.208890
731101.000000,-65.219524
731102.000000,-65.190760
731103.000000,-65.140844
731104.000000,-65.129017
731105.000000,-65.095801
731106.000000,-65.064074
731107.000000,-65.031147
731108.000000,-64.961467
731109.000000,-64.901363
731110.000000,-64.882656
731111.000000,-64.854383
731112.000000,-64.816352
731113.000000,-64.741460
731114.000000,-64.669554
731115.000000,-64.640510
731116.000000,-64.547140
731117.000000,-64.464741
731118.000000,-64.422108
731119.000000,-64.337505
731120.000000,-64.268508
731121.000000,-64.221373
731122.000000,-64.095048
731123.000000,-64.032493
731124.000000,-63.948650
731125.000000,-63.863468
731126.000000,-63.772954
731127.000000,-63.687375
731128.000000,-63.592071
731129.000000,-63.523426
731130.000000,-63.434860
731131.000000,-63.315180
731132.000000,-63.235221
731133.000000,-63.119682
731134.000000,-63.034763
731135.000000,-62.969294
731136.000000,-62.872949
731137.000000,-62.795267
731138.000000,-62.685344
731139.000000,-62.540560
731140.000000,-62.441003
731141.000000,-62.335750
731142.000000,-62.229830
731143.000000,-62.104850
731144.000000,-61.991197
731145.000000,-61.902149
731146.000000,-61.781318
731147.000000,-61.661410
731148.000000,-61.554689
731149.000000,-61.421453
731150.000000,-61.319013
731151.000000,-61.180435
731152.000000,-61.073029
731153.000000,-60.956613
731154.000000,-60.853808
731155.000000,-60.757653
731156.000000,-60.597287
731157.000000,-60.481479
731158.000000,-60.346880
731159.000000,-60.225423
731160.000000,-60.109322
731161.000000,-59.992922
731162.000000,-59.846600
731163.000000,-59.684153
731164.000000,-59.558154
731165.000000,-59.433668
731166.000000,-59.277233
731167.000000,-59.158775
731168.000000,-59.016917
731169.000000,-58.859441
731170.000000,-58.713540
731171.000000,-58.550579
731172.000000,-58.415707
731173.000000,-58.295287
731174.000000,-58.148127
731175.000000,-57.983775
731176.000000,-57.870611
731177.000000,-57.728648
731178.000000,-57.563519
731179.000000,-57.412340
731180.000000,-57.260282
731181.000000,-57.121102
731182.000000,-56.937862
731183.000000,-56.788341
731184.000000,-56.655645
731185.000000,-56.498044
731186.000000,-56.342613
731187.000000,-56.187949
731188.000000,-56.034070
731189.000000,-55.868902
731190.000000,-55.741733
731191.000000,-55.593477
731192.000000,-55.426378
731193.000000,-55.273996
731194.000000,-55.099457
731195.000000,-55.001507
731196.000000,-54.842901
731197.000000,-54.691997
731198.000000,-54.548560
731199.000000,-54.411179
731200.000000,-54.274350
731201.000000,-54.137258
731202.000000,-53.986096
731203.000000,-53.883209
731204.000000,-53.743365
731205.000000,-53.646273
731206.000000,-53.542337
731207.000000,-53.373922
731208.000000,-53.273380
731209.000000,-53.168636
731210.000000,-53.082261
731211.000000,-52.988463
731212.000000,-52.879632
731213.000000,-52.770017
731214.000000,-52.683778
731215.000000,-52.557557
731216.000000,-52.499810
731217.000000,-52.395728
731218.000000,-52.324509
731219.000000,-52.250779
731220.000000,-52.157295
731221.000000,-52.100322
731222.000000,-52.043156
731223.000000,-52.011597
731224.000000,-51.959656
731225.000000,-51.923347
731226.000000,-51.873517
731227.000000,-51.851537
731228.000000,-51.819392
731229.000000,-51.801041
731230.000000,-51.777323
731231.000000,-51.750127
731232.000000,-51.740674
731233.000000,-51.754335
731234.000000,-51.739566
731235.000000,-51.745156
731236.000000,-51.710524
731237.000000,-51.733689
731238.000000,-51.730357
731239.000000,-51.759800
731240.000000,-51.761768
731241.000000,-51.796465
731242.000000,-51.850628
731243.000000,-51.875448
731244.000000,-51.905328
731245.000000,-51.946649
731246.000000,-51.991894
731247.000000,-52.015492
731248.000000,-52.078834
731249.000000,-52.154384
731250.000000,-52.202209
731251.000000,-52.263685
731252.000000,-52.328006
731253.000000,-52.402951
731254.000000,-52.494343
731255.000000,-52.557693
731256.000000,-52.650545
731257.000000,-52.717896
731258.000000,-52.772465
731259.000000,-52.856194
731260.000000,-52.952315
731261.000000,-53.045699
731262.000000,-53.152960
731263.000000,-53.254386
731264.000000,-53.342024
731265.000000,-53.464882
731266.000000,-53.556690
731267.000000,-53.683076
731268.000000,-53.790242
731269.000000,-53.924165
731270.000000,-54.057190
731271.000000,-54.188603
731272.000000,-54.326819
731273.000000,-54.439558
731274.000000,-54.575785
731275.000000,-54.723674
731276.000000,-54.880708
731277.000000,-55.047257
731278.000000,-55.181540
731279.000000,-55.336188
731280.000000,-55.494573
731281.000000,-55.695807
731282.000000,-55.858380
731283.000000,-56.000738
731284.000000,-56.197126
731285.000000,-56.402983
731286.000000,-56.589186
731287.000000,-56.788635
731288.000000,-56.968125
731289.000000,-57.135005
731290.000000,-57.317791
731291.000000,-57.545616
731292.000000,-57.760082
731293.000000,-57.971618
731294.000000,-58.192325
731295.000000,-58.426310
731296.000000,-58.660081
731297.000000,-58.864013
731298.000000,-59.112359
731299.000000,-59.350331
731300.000000,-59.602438
731301.000000,-59.843061
731302.000000,-60.069166
731303.000000,-60.348198
731304.000000,-60.596695
731305.000000,-60.889919
731306.000000,-61.135312
731307.000000,-61.423224
731308.000000,-61.683728
731309.000000,-61.956135
731310.000000,-62.249654
731311.000000,-62.540210
731312.000000,-62.832527
731313.000000,-63.102555
731314.000000,-63.391668
731315.000000,-63.673039
731316.000000,-64.001378
731317.000000,-64.305337
731318.000000,-64.587747
731319.000000,-64.916519
731320.000000,-65.213856
731321.000000,-65.564635
731322.000000,-65.853249
731323.000000,-66.175077
731324.000000,-66.510623
731325.000000,-66.823604
731326.000000,-67.152521
731327.000000,-67.489081
731328.000000,-67.814821
731329.000000,-68.147733
731330.000000,-68.517304
731331.000000,-68.825767
731332.000000,-69.161682
731333.000000,-69.527009
731334.000000,-69.888993
731335.000000,-70.214013
731336.000000,-70.569419
731337.000000,-70.912408
731338.000000,-71.268300
731339.000000,-71.627470
731340.000000,-71.969103
731341.000000,-72.324336
731342.000000,-72.679825
731343.000000,-73.043053
731344.000000,-73.386404
731345.000000,-73.740207
731346.000000,-74.117339
731347.000000,-74.496246
731348.000000,-74.847833
731349.000000,-75.218850
731350.000000,-75.574899
731351.000000,-75.928074
731352.000000,-76.307064
731353.000000,-76.663444
731354.000000,-77.038680
731355.000000,-77.399476
731356.000000,-77.773297
731357.000000,-78.149205
731358.000000,-78.492046
731359.000000,-78.869491
731360.000000,-79.232396
731361.000000,-79.600616
731362.000000,-79.941706
731363.000000,-80.296150
731364.000000,-80.638858
731365.000000,-81.005368
731366.000000,-81.368160
731367.000000,-81.692529
731368.000000,-82.042908
731369.000000,-82.409449
731370.000000,-82.765263
731371.000000,-83.119760
731372.000000,-83.476873
731373.000000,-83.824444
731374.000000,-84.180174
731375.000000,-84.513297
731376.000000,-84.860582
731377.000000,-85.202035
731378.000000,-85.564820
731379.000000,-85.882774
731380.000000,-86.220221
731381.000000,-86.569880
731382.000000,-86.913451
731383.000000,-87.245021
731384.000000,-87.580666
731385.000000,-87.927225
731386.000000,-88.236908
731387.000000,-88.536701
731388.000000,-88.876852
731389.000000,-89.225920
731390.000000,-89.521651
731391.000000,-89.797008
731392.000000,-90.141814
731393.000000,-90.453243
731394.000000,-90.757357
731395.000000,-91.051177
731396.000000,-91.358685
731397.000000,-91.677299
731398.000000,-91.952581
731399.000000,-92.251182
731400.000000,-92.546833
731401.000000,-92.819087
731402.000000,-93.101245
731403.000000,-93.365973
731404.000000,-93.645349
731405.000000,-93.909899
731406.000000,-94.196787
731407.000000,-94.469469
731408.000000,-94.748932
731409.000000,-95.005434
731410.000000,-95.269854
731411.000000,-95.511328
731412.000000,-95.739516
731413.000000,-95.986984
731414.000000,-96.217149
731415.000000,-96.449515
731416.000000,-96.692524
731417.000000,-96.931596
731418.000000,-97.135980
731419.000000,-97.354112
731420.000000,-97.565988
731421.000000,-97.792791
731422.000000,-97.972573
731423.000000,-98.162452
731424.000000,-98.348209
731425.000000,-98.538681
731426.000000,-98.714977
731427.000000,-98.905875
731428.000000,-99.089512
731429.000000,-99.257445
731430.000000,-99.438614
731431.000000,-99.573522
731432.000000,-99.706435
731433.000000,-99.865320
731434.000000,-99.974999
731435.000000,-100.108838
731436.000000,-100.246518
731437.000000,-100.388708
731438.000000,-100.485176
731439.000000,-100.599041
731440.000000,-100.726361
731441.000000,-100.801151
731442.000000,-100.896550
731443.000000,-101.003254
731444.000000,-101.080355
731445.000000,-101.157826
731446.000000,-101.246359
731447.000000,-101.322385
731448.000000,-101.381430
731449.000000,-101.411988
731450.000000,-101.473556
731451.000000,-101.509964
731452.000000,-101.581187
731453.000000,-101.612977
731454.000000,-101.652802
731455.000000,-101.676842
731456.000000,-101.704617
731457.000000,-101.733442
731458.000000,-101.749867
731459.000000,-101.764088
731460.000000,-101.782666
731461.000000,-101.768841
731462.000000,-101.733293
731463.000000,-101.755301
731464.000000,-101.747580
731465.000000,-101.737575
731466.000000,-101.694173
731467.000000,-101.693845
731468.000000,-101.701299
731469.000000,-101.648412
731470.000000,-101.625353
731471.000000,-101.584942
731472.000000,-101.537828
731473.000000,-101.492265
731474.000000,-101.429409
731475.000000,-101.404175
731476.000000,-101.350180
731477.000000,-101.277696
731478.000000,-101.252249
731479.000000,-101.185944
731480.000000,-101.124109
731481.000000,-101.078031
731482.000000,-101.036853
731483.000000,-100.927882
731484.000000,-100.858579
731485.000000,-100.777743
731486.000000,-100.710864
731487.000000,-100.652313
731488.000000,-100.576725
731489.000000,-100.518393
731490.000000,-100.418482
731491.000000,-100.338499
731492.000000,-100.234238
731493.000000,-100.145690
731494.000000,-100.058685
731495.000000,-99.965995
731496.000000,-99.871648
731497.000000,-99.793281
731498.000000,-99.694375
731499.000000,-99.609377
731500.000000,-99.518043
731501.000000,-99.419415
731502.000000,-99.299170
731503.000000,-99.201988
731504.000000,-99.126230
731505.000000,-99.037564
731506.000000,-98.900443
731507.000000,-98.807443
731508.000000,-98.695632
731509.000000,-98.581799
731510.000000,-98.444349
731511.000000,-98.353519
731512.000000,-98.250401
731513.000000,-98.148934
731514.000000,-98.016192
731515.000000,-97.880490
731516.000000,-97.736495
731517.000000,-97.634590
731518.000000,-97.510815
731519.000000,-97.371721
731520.000000,-97.261501
731521.000000,-97.117409
731522.000000,-96.978866
731523.000000,-96.865483
731524.000000,-96.752356
731525.000000,-96.632833
731526.000000,-96.483610
731527.000000,-96.367039
731528.000000,-96.230975
731529.000000,-96.143018
731530.000000,-96.003380
731531.000000,-95.849962
731532.000000,-95.718507
731533.000000,-95.564248
731534.000000,-95.439096
731535.000000,-95.284790
731536.000000,-95.152409
731537.000000,-94.990141
731538.000000,-94.885525
731539.000000,-94.717522
731540.000000,-94.588374
731541.000000,-94.448265
731542.000000,-94.302996
731543.000000,-94.173576
731544.000000,-93.974485
731545.000000,-93.841808
731546.000000,-93.677785
731547.000000,-93.540680
731548.000000,-93.391177
731549.000000,-93.220672
731550.000000,-93.082198
731551.000000,-92.908268
731552.000000,-92.736981
731553.000000,-92.603269
731554.000000,-92.448365
731555.000000,-92.308164
731556.000000,-92.112893
731557.000000,-91.991265
731558.000000,-91.865408
731559.000000,-91.687440
731560.000000,-91.551639
731561.000000,-91.405385
731562.000000,-91.269070
731563.000000,-91.115847
731564.000000,-90.957768
731565.000000,-90.801347
731566.000000,-90.672907
731567.000000,-90.546557
731568.000000,-90.407058
731569.000000,-90.289660
731570.000000,-90.163870
731571.000000,-90.015838
731572.000000,-89.916079
731573.000000,-89.781728
731574.000000,-89.666357
731575.000000,-89.557757
731576.000000,-89.456221
731577.000000,-89.358616
731578.000000,-89.278583
731579.000000,-89.176361
731580.000000,-89.090106
731581.000000,-89.012323
731582.000000,-88.942882
731583.000000,-88.839956
731584.000000,-88.761508
731585.000000,-88.698197
731586.000000,-88.669348
731587.000000,-88.598112
731588.000000,-88.527908
731589.000000,-88.501677
731590.000000,-88.439306
731591.000000,-88.404407
731592.000000,-88.363424
731593.000000,-88.337836
731594.000000,-88.305719
731595.000000,-88.266350
731596.000000,-88.264919
731597.000000,-88.240611
731598.000000,-88.227142
731599.000000,-88.256643
731600.000000,-88.235920
731601.000000,-88.234382
731602.000000,-88.252288
731603.000000,-88.262302
731604.000000,-88.266318
731605.000000,-88.300667
731606.000000,-88.327778
731607.000000,-88.350412
731608.000000,-88.378654
731609.000000,-88.424758
731610.000000,-88.443342
731611.000000,-88.487931
731612.000000,-88.533066
731613.000000,-88.612417
731614.000000,-88.638010
731615.000000,-88.713056
731616.000000,-88.753746
731617.000000,-88.823825
731618.000000,-88.896170
731619.000000,-88.970259
731620.000000,-89.045261
731621.000000,-89.097668
731622.000000,-89.197910
731623.000000,-89.285693
731624.000000,-89.362187
731625.000000,-89.425674
731626.000000,-89.510431
731627.000000,-89.629522
731628.000000,-89.736591
731629.000000,-89.832484
731630.000000,-89.952801
731631.000000,-90.035304
731632.000000,-90.153192
731633.000000,-90.322677
731634.000000,-90.453774
731635.000000,-90.578333
731636.000000,-90.675744
731637.000000,-90.782493
731638.000000,-90.957511
731639.000000,-91.098609
731640.000000,-91.225999
731641.000000,-91.367085
731642.000000,-91.524573
731643.000000,-91.641114
731644.000000,-91.811851
731645.000000,-91.988022
731646.000000,-92.135316
731647.000000,-92.297768
731648.000000,-92.461555
731649.000000,-92.619226
731650.000000,-92.831153
731651.000000,-93.017910
731652.000000,-93.191215
731653.000000,-93.394550
731654.000000,-93.596884
731655.000000,-93.826968
731656.000000,-94.007039
731657.000000,-94.225561
731658.000000,-94.466049
