TS01, '2000-01-01-00:00:00' 
730558.500000,16.186744
730559.000000,16.100514
730559.500000,15.978146
730560.000000,15.890487
730560.500000,15.791386
730561.000000,15.668411
730561.500000,15.566758
730562.000000,15.459091
730562.500000,15.329888
730563.000000,15.245110
730563.500000,15.120488
730564.000000,15.010927
730564.500000,14.897510
730565.000000,14.759887
730565.500000,14.616249
730566.000000,14.498579
730566.500000,14.390895
730567.000000,14.258271
730567.500000,14.122618
730568.000000,14.008123
730568.500000,13.882399
730569.000000,13.770025
730569.500000,13.656886
730570.000000,13.570920
730570.500000,13.410228
730571.000000,13.284064
730571.500000,13.160098
730572.000000,13.037930
730572.500000,12.866117
730573.000000,12.745275
730573.500000,12.628813
730574.000000,12.488156
730574.500000,12.346733
730575.000000,12.204612
730575.500000,12.064714
730576.000000,11.931491
730576.500000,11.777626
730577.000000,11.637066
730577.500000,11.484237
730578.000000,11.376214
730578.500000,11.196670
730579.000000,11.076403
730579.500000,10.965080
730580.000000,10.802936
730580.500000,10.624200
730581.000000,10.502020
730581.500000,10.350569
730582.000000,10.188630
730582.500000,10.012091
730583.000000,9.901068
730583.500000,9.719347
730584.000000,9.581234
730584.500000,9.428159
730585.000000,9.287968
730585.500000,9.155572
730586.000000,8.968469
730586.500000,8.815445
730587.000000,8.649121
730587.500000,8.503478
730588.000000,8.336965
730588.500000,8.160220
730589.000000,8.013901
730589.500000,7.855179
730590.000000,7.697423
730590.500000,7.499726
730591.000000,7.356736
730591.500000,7.199348
730592.000000,7.013996
730592.500000,6.822936
730593.000000,6.693739
730593.500000,6.505605
730594.000000,6.339579
730594.500000,6.174573
730595.000000,6.000155
730595.500000,5.883539
730596.000000,5.693002
730596.500000,5.510789
730597.000000,5.355905
730597.500000,5.148723
730598.000000,4.993600
730598.500000,4.839289
730599.000000,4.643130
730599.500000,4.487139
730600.000000,4.271175
730600.500000,4.130691
730601.000000,3.948412
730601.500000,3.760740
730602.000000,3.585348
730602.500000,3.407777
730603.000000,3.227182
730603.500000,3.057855
730604.000000,2.879335
730604.500000,2.700006
730605.000000,2.551920
730605.500000,2.373286
730606.000000,2.190611
730606.500000,2.027009
730607.000000,1.836801
730607.500000,1.657735
730608.000000,1.505441
730608.500000,1.314487
730609.000000,1.125580
730609.500000,0.929663
730610.000000,0.787024
730610.500000,0.582729
730611.000000,0.393284
730611.500000,0.207859
730612.000000,0.018472
730612.500000,-0.137119
730613.000000,-0.329700
730613.500000,-0.523143
730614.000000,-0.693112
730614.500000,-0.842451
730615.000000,-1.056105
730615.500000,-1.193852
730616.000000,-1.424148
730616.500000,-1.581303
730617.000000,-1.764785
730617.500000,-1.959977
730618.000000,-2.147308
730618.500000,-2.325315
730619.000000,-2.516252
730619.500000,-2.692260
730620.000000,-2.885269
730620.500000,-3.041570
730621.000000,-3.253741
730621.500000,-3.421551
730622.000000,-3.591184
730622.500000,-3.762171
730623.000000,-3.987819
730623.500000,-4.155251
730624.000000,-4.320494
730624.500000,-4.514188
730625.000000,-4.718592
730625.500000,-4.879347
730626.000000,-5.046024
730626.500000,-5.238157
730627.000000,-5.402182
730627.500000,-5.570337
730628.000000,-5.741763
730628.500000,-5.924840
730629.000000,-6.092193
730629.500000,-6.311639
730630.000000,-6.488392
730630.500000,-6.670973
730631.000000,-6.839322
730631.500000,-7.018584
730632.000000,-7.186589
730632.500000,-7.326043
730633.000000,-7.514462
730633.500000,-7.670123
730634.000000,-7.837513
730634.500000,-8.034293
730635.000000,-8.219596
730635.500000,-8.403879
730636.000000,-8.552735
730636.500000,-8.705824
730637.000000,-8.902079
730637.500000,-9.059579
730638.000000,-9.262988
730638.500000,-9.418161
730639.000000,-9.585042
730639.500000,-9.749168
730640.000000,-9.951275
730640.500000,-10.088551
730641.000000,-10.271407
730641.500000,-10.431761
730642.000000,-10.575698
730642.500000,-10.750174
730643.000000,-10.925447
730643.500000,-11.066096
730644.000000,-11.206999
730644.500000,-11.404203
730645.000000,-11.558379
730645.500000,-11.704699
730646.000000,-11.892991
730646.500000,-12.065466
730647.000000,-12.238451
730647.500000,-12.400816
730648.000000,-12.568747
730648.500000,-12.726272
730649.000000,-12.889715
730649.500000,-13.053231
730650.000000,-13.184406
730650.500000,-13.355741
730651.000000,-13.524899
730651.500000,-13.675999
730652.000000,-13.814565
730652.500000,-13.982242
730653.000000,-14.158090
730653.500000,-14.315087
730654.000000,-14.429532
730654.500000,-14.616557
730655.000000,-14.762424
730655.500000,-14.900956
730656.000000,-15.062295
730656.500000,-15.207207
730657.000000,-15.374536
730657.500000,-15.516402
730658.000000,-15.681327
730658.500000,-15.803935
730659.000000,-15.973881
730659.500000,-16.118178
730660.000000,-16.269966
730660.500000,-16.427973
730661.000000,-16.546145
730661.500000,-16.719360
730662.000000,-16.847091
730662.500000,-16.985459
730663.000000,-17.148598
730663.500000,-17.283552
730664.000000,-17.403823
730664.500000,-17.565951
730665.000000,-17.689460
730665.500000,-17.851468
730666.000000,-17.970541
730666.500000,-18.127006
730667.000000,-18.282917
730667.500000,-18.426589
730668.000000,-18.552063
730668.500000,-18.710329
730669.000000,-18.847581
730669.500000,-18.982012
730670.000000,-19.116711
730670.500000,-19.251139
730671.000000,-19.402764
730671.500000,-19.493971
730672.000000,-19.632595
730672.500000,-19.788725
730673.000000,-19.883548
730673.500000,-20.020161
730674.000000,-20.153412
730674.500000,-20.263902
730675.000000,-20.374487
730675.500000,-20.513948
730676.000000,-20.633173
730676.500000,-20.790399
730677.000000,-20.923367
730677.500000,-21.059746
730678.000000,-21.159307
730678.500000,-21.292561
730679.000000,-21.432626
730679.500000,-21.537976
730680.000000,-21.677171
730680.500000,-21.810487
730681.000000,-21.927247
730681.500000,-22.031159
730682.000000,-22.134428
730682.500000,-22.252725
730683.000000,-22.371068
730683.500000,-22.485353
730684.000000,-22.604844
730684.500000,-22.710686
730685.000000,-22.831352
730685.500000,-22.948951
730686.000000,-23.066737
730686.500000,-23.176344
730687.000000,-23.266298
730687.500000,-23.394925
730688.000000,-23.498938
730688.500000,-23.617879
730689.000000,-23.728087
730689.500000,-23.811256
730690.000000,-23.953084
730690.500000,-24.028433
730691.000000,-24.144842
730691.500000,-24.260471
730692.000000,-24.351100
730692.500000,-24.418210
730693.000000,-24.513976
730693.500000,-24.627770
730694.000000,-24.730303
730694.500000,-24.845337
730695.000000,-24.949734
730695.500000,-25.022181
730696.000000,-25.114623
730696.500000,-25.218326
730697.000000,-25.319235
730697.500000,-25.412000
730698.000000,-25.473270
730698.500000,-25.574228
730699.000000,-25.677150
730699.500000,-25.775840
730700.000000,-25.856602
730700.500000,-25.941805
730701.000000,-26.019889
730701.500000,-26.098946
730702.000000,-26.176234
730702.500000,-26.258357
730703.000000,-26.318483
730703.500000,-26.413720
730704.000000,-26.523723
730704.500000,-26.610947
730705.000000,-26.702594
730705.500000,-26.786076
730706.000000,-26.830783
730706.500000,-26.900640
730707.000000,-26.979048
730707.500000,-27.045415
730708.000000,-27.114507
730708.500000,-27.216591
730709.000000,-27.242322
730709.500000,-27.340835
730710.000000,-27.396448
730710.500000,-27.473791
730711.000000,-27.517467
730711.500000,-27.604938
730712.000000,-27.662753
730712.500000,-27.724920
730713.000000,-27.798568
730713.500000,-27.842477
730714.000000,-27.932609
730714.500000,-27.975485
730715.000000,-28.024248
730715.500000,-28.087833
730716.000000,-28.150397
730716.500000,-28.171681
730717.000000,-28.241457
730717.500000,-28.272337
730718.000000,-28.324097
730718.500000,-28.372648
730719.000000,-28.369980
730719.500000,-28.429387
730720.000000,-28.503076
730720.500000,-28.553556
730721.000000,-28.604393
730721.500000,-28.663367
730722.000000,-28.687483
730722.500000,-28.697946
730723.000000,-28.752779
730723.500000,-28.786678
730724.000000,-28.824834
730724.500000,-28.834666
730725.000000,-28.886537
730725.500000,-28.903023
730726.000000,-28.966397
730726.500000,-28.976426
730727.000000,-28.975059
730727.500000,-29.025393
730728.000000,-29.064326
730728.500000,-29.078093
730729.000000,-29.092226
730729.500000,-29.126471
730730.000000,-29.145049
730730.500000,-29.165726
730731.000000,-29.181637
730731.500000,-29.176403
730732.000000,-29.182754
730732.500000,-29.185805
730733.000000,-29.231988
730733.500000,-29.233182
730734.000000,-29.226501
730734.500000,-29.259222
730735.000000,-29.261572
730735.500000,-29.282848
730736.000000,-29.280590
730736.500000,-29.268702
730737.000000,-29.266458
730737.500000,-29.305773
730738.000000,-29.282921
730738.500000,-29.289666
730739.000000,-29.292019
730739.500000,-29.275144
730740.000000,-29.248054
730740.500000,-29.261522
730741.000000,-29.233041
730741.500000,-29.231762
730742.000000,-29.217025
730742.500000,-29.188531
730743.000000,-29.184330
730743.500000,-29.177003
730744.000000,-29.185772
730744.500000,-29.162172
730745.000000,-29.175289
730745.500000,-29.169474
730746.000000,-29.132657
730746.500000,-29.120176
730747.000000,-29.114421
730747.500000,-29.072528
730748.000000,-29.065091
730748.500000,-29.039087
730749.000000,-28.989128
730749.500000,-28.961739
730750.000000,-28.968367
730750.500000,-28.937793
730751.000000,-28.886105
730751.500000,-28.866198
730752.000000,-28.831005
730752.500000,-28.807056
730753.000000,-28.770809
730753.500000,-28.724580
730754.000000,-28.682169
730754.500000,-28.685318
730755.000000,-28.635070
730755.500000,-28.585014
730756.000000,-28.514625
730756.500000,-28.477967
730757.000000,-28.443439
730757.500000,-28.422752
730758.000000,-28.379967
730758.500000,-28.315609
730759.000000,-28.295272
730759.500000,-28.268152
730760.000000,-28.198676
730760.500000,-28.137170
730761.000000,-28.117978
730761.500000,-28.061814
730762.000000,-28.040514
730762.500000,-27.973408
730763.000000,-27.938095
730763.500000,-27.871164
730764.000000,-27.855081
730764.500000,-27.784128
730765.000000,-27.749158
730765.500000,-27.698487
730766.000000,-27.614410
730766.500000,-27.572035
730767.000000,-27.527761
730767.500000,-27.476878
730768.000000,-27.401947
730768.500000,-27.329026
730769.000000,-27.279146
730769.500000,-27.224132
730770.000000,-27.161586
730770.500000,-27.092878
730771.000000,-27.055681
730771.500000,-26.967777
730772.000000,-26.899806
730772.500000,-26.871495
730773.000000,-26.796394
730773.500000,-26.759137
730774.000000,-26.705778
730774.500000,-26.628964
730775.000000,-26.550499
730775.500000,-26.503146
730776.000000,-26.431245
730776.500000,-26.361639
730777.000000,-26.293185
730777.500000,-26.221766
730778.000000,-26.162177
730778.500000,-26.090610
730779.000000,-26.012533
730779.500000,-25.969892
730780.000000,-25.879244
730780.500000,-25.810672
730781.000000,-25.749016
730781.500000,-25.685720
730782.000000,-25.603521
730782.500000,-25.547178
730783.000000,-25.497133
730783.500000,-25.420913
730784.000000,-25.329015
730784.500000,-25.268153
730785.000000,-25.205514
730785.500000,-25.136360
730786.000000,-25.068178
730786.500000,-24.987388
730787.000000,-24.927474
730787.500000,-24.834270
730788.000000,-24.762884
730788.500000,-24.689049
730789.000000,-24.609727
730789.500000,-24.549410
730790.000000,-24.481115
730790.500000,-24.395433
730791.000000,-24.327332
730791.500000,-24.236873
730792.000000,-24.205799
730792.500000,-24.120609
730793.000000,-24.046352
730793.500000,-23.973863
730794.000000,-23.898546
730794.500000,-23.835459
730795.000000,-23.743489
730795.500000,-23.661458
730796.000000,-23.604668
730796.500000,-23.504513
730797.000000,-23.404154
730797.500000,-23.334763
730798.000000,-23.282157
730798.500000,-23.200280
730799.000000,-23.135554
730799.500000,-23.065849
730800.000000,-23.014750
730800.500000,-22.923513
730801.000000,-22.828697
730801.500000,-22.763296
730802.000000,-22.706335
730802.500000,-22.584215
730803.000000,-22.498679
730803.500000,-22.411607
730804.000000,-22.358235
730804.500000,-22.297862
730805.000000,-22.219657
730805.500000,-22.160600
730806.000000,-22.117784
730806.500000,-22.034236
730807.000000,-21.970293
730807.500000,-21.885519
730808.000000,-21.849883
730808.500000,-21.757753
730809.000000,-21.680332
730809.500000,-21.608606
730810.000000,-21.524722
730810.500000,-21.415200
730811.000000,-21.354815
730811.500000,-21.273173
730812.000000,-21.211148
730812.500000,-21.143467
730813.000000,-21.058042
730813.500000,-20.972983
730814.000000,-20.881883
730814.500000,-20.838751
730815.000000,-20.793227
730815.500000,-20.726434
730816.000000,-20.669439
730816.500000,-20.592882
730817.000000,-20.501851
730817.500000,-20.437835
730818.000000,-20.389387
730818.500000,-20.296505
730819.000000,-20.221872
730819.500000,-20.163091
730820.000000,-20.089714
730820.500000,-20.011966
730821.000000,-19.926393
730821.500000,-19.849115
730822.000000,-19.776296
730822.500000,-19.736634
730823.000000,-19.672216
730823.500000,-19.611703
730824.000000,-19.546881
730824.500000,-19.474436
730825.000000,-19.422134
730825.500000,-19.327702
730826.000000,-19.240447
730826.500000,-19.199989
730827.000000,-19.126106
730827.500000,-19.057544
730828.000000,-18.981446
730828.500000,-18.904232
730829.000000,-18.839740
730829.500000,-18.778889
730830.000000,-18.718594
730830.500000,-18.678211
730831.000000,-18.613622
730831.500000,-18.544081
730832.000000,-18.502323
730832.500000,-18.399368
730833.000000,-18.326002
730833.500000,-18.273659
730834.000000,-18.204616
730834.500000,-18.142829
730835.000000,-18.096850
730835.500000,-18.032160
730836.000000,-17.983114
730836.500000,-17.928636
730837.000000,-17.848628
730837.500000,-17.788371
730838.000000,-17.740934
730838.500000,-17.685110
730839.000000,-17.608276
730839.500000,-17.573549
730840.000000,-17.512659
730840.500000,-17.446645
730841.000000,-17.412542
730841.500000,-17.345472
730842.000000,-17.278793
730842.500000,-17.243986
730843.000000,-17.171810
730843.500000,-17.153162
730844.000000,-17.099338
730844.500000,-17.064439
730845.000000,-17.009463
730845.500000,-16.931517
730846.000000,-16.915439
730846.500000,-16.850847
730847.000000,-16.818882
730847.500000,-16.768628
730848.000000,-16.721218
730848.500000,-16.654996
730849.000000,-16.627716
730849.500000,-16.601388
730850.000000,-16.579509
730850.500000,-16.515167
730851.000000,-16.486990
730851.500000,-16.424133
730852.000000,-16.364054
730852.500000,-16.342630
730853.000000,-16.288409
730853.500000,-16.286582
730854.000000,-16.237162
730854.500000,-16.203730
730855.000000,-16.162669
730855.500000,-16.139506
730856.000000,-16.071222
730856.500000,-16.049293
730857.000000,-16.007442
730857.500000,-15.992254
730858.000000,-15.940324
730858.500000,-15.882022
730859.000000,-15.886763
730859.500000,-15.879932
730860.000000,-15.844129
730860.500000,-15.823712
730861.000000,-15.790015
730861.500000,-15.790183
730862.000000,-15.782259
730862.500000,-15.739359
730863.000000,-15.705565
730863.500000,-15.707980
730864.000000,-15.680927
730864.500000,-15.648414
730865.000000,-15.638455
730865.500000,-15.633092
730866.000000,-15.622663
730866.500000,-15.599748
730867.000000,-15.562645
730867.500000,-15.554832
730868.000000,-15.535524
730868.500000,-15.531479
730869.000000,-15.529900
730869.500000,-15.513359
730870.000000,-15.492315
730870.500000,-15.472796
730871.000000,-15.443442
730871.500000,-15.462905
730872.000000,-15.469559
730872.500000,-15.469865
730873.000000,-15.451698
730873.500000,-15.428795
730874.000000,-15.414576
730874.500000,-15.404927
730875.000000,-15.405949
730875.500000,-15.416419
730876.000000,-15.422999
730876.500000,-15.435237
730877.000000,-15.444620
730877.500000,-15.410811
730878.000000,-15.446823
730878.500000,-15.442664
730879.000000,-15.479242
730879.500000,-15.460379
730880.000000,-15.492008
730880.500000,-15.494570
730881.000000,-15.509917
730881.500000,-15.512063
730882.000000,-15.532989
730882.500000,-15.550900
730883.000000,-15.585283
730883.500000,-15.614063
730884.000000,-15.612852
730884.500000,-15.619363
730885.000000,-15.636424
730885.500000,-15.642070
730886.000000,-15.693503
730886.500000,-15.692543
730887.000000,-15.734514
730887.500000,-15.737905
730888.000000,-15.765186
730888.500000,-15.800166
730889.000000,-15.826782
730889.500000,-15.855148
730890.000000,-15.882170
730890.500000,-15.911863
730891.000000,-15.940267
730891.500000,-15.972166
730892.000000,-16.021767
730892.500000,-16.051456
730893.000000,-16.073641
730893.500000,-16.122144
730894.000000,-16.169502
730894.500000,-16.195093
730895.000000,-16.238767
730895.500000,-16.294025
730896.000000,-16.325059
730896.500000,-16.364002
730897.000000,-16.430438
730897.500000,-16.488263
730898.000000,-16.508858
730898.500000,-16.587847
730899.000000,-16.595473
730899.500000,-16.663172
730900.000000,-16.694671
730900.500000,-16.760073
730901.000000,-16.835190
730901.500000,-16.866126
730902.000000,-16.912766
730902.500000,-16.961582
730903.000000,-17.027105
730903.500000,-17.077700
730904.000000,-17.136619
730904.500000,-17.199574
730905.000000,-17.264667
730905.500000,-17.342261
730906.000000,-17.419257
730906.500000,-17.467800
730907.000000,-17.552001
730907.500000,-17.618766
730908.000000,-17.684286
730908.500000,-17.724983
730909.000000,-17.786201
730909.500000,-17.863459
730910.000000,-17.952617
730910.500000,-18.001930
730911.000000,-18.101119
730911.500000,-18.164742
730912.000000,-18.232032
730912.500000,-18.306685
730913.000000,-18.406901
730913.500000,-18.492178
730914.000000,-18.550818
730914.500000,-18.627621
730915.000000,-18.720719
730915.500000,-18.822924
730916.000000,-18.872954
730916.500000,-18.956395
730917.000000,-19.058198
730917.500000,-19.168210
730918.000000,-19.239440
730918.500000,-19.330902
730919.000000,-19.421179
730919.500000,-19.509346
730920.000000,-19.610818
730920.500000,-19.692617
730921.000000,-19.811583
730921.500000,-19.899326
730922.000000,-19.980992
730922.500000,-20.091569
730923.000000,-20.196419
730923.500000,-20.322972
730924.000000,-20.401183
730924.500000,-20.510045
730925.000000,-20.607451
730925.500000,-20.735755
730926.000000,-20.832290
730926.500000,-20.920384
730927.000000,-21.030927
730927.500000,-21.149328
730928.000000,-21.260385
730928.500000,-21.367820
730929.000000,-21.469210
730929.500000,-21.583669
730930.000000,-21.710277
730930.500000,-21.819982
730931.000000,-21.941133
730931.500000,-22.059743
730932.000000,-22.192650
730932.500000,-22.322671
730933.000000,-22.410052
730933.500000,-22.546487
730934.000000,-22.695794
730934.500000,-22.805550
730935.000000,-22.929715
730935.500000,-23.051772
730936.000000,-23.170580
730936.500000,-23.322599
730937.000000,-23.441874
730937.500000,-23.553492
730938.000000,-23.679899
730938.500000,-23.806759
730939.000000,-23.914904
730939.500000,-24.068962
730940.000000,-24.238754
730940.500000,-24.344367
730941.000000,-24.492793
730941.500000,-24.645448
730942.000000,-24.788392
730942.500000,-24.945502
730943.000000,-25.067304
730943.500000,-25.223557
730944.000000,-25.382392
730944.500000,-25.526992
730945.000000,-25.696957
730945.500000,-25.852425
730946.000000,-26.010054
730946.500000,-26.124513
730947.000000,-26.280326
730947.500000,-26.411619
730948.000000,-26.563829
730948.500000,-26.725576
730949.000000,-26.867623
730949.500000,-27.015195
730950.000000,-27.167704
730950.500000,-27.313221
730951.000000,-27.468419
730951.500000,-27.631667
730952.000000,-27.821000
730952.500000,-27.977734
730953.000000,-28.113603
730953.500000,-28.257292
730954.000000,-28.445704
730954.500000,-28.610130
730955.000000,-28.761979
730955.500000,-28.922517
730956.000000,-29.095501
730956.500000,-29.279343
730957.000000,-29.423928
730957.500000,-29.577566
730958.000000,-29.766698
730958.500000,-29.920392
730959.000000,-30.092198
730959.500000,-30.244729
730960.000000,-30.446943
730960.500000,-30.586052
730961.000000,-30.773944
730961.500000,-30.941070
730962.000000,-31.124915
730962.500000,-31.250906
730963.000000,-31.419234
730963.500000,-31.610678
730964.000000,-31.744534
730964.500000,-31.950441
730965.000000,-32.121283
730965.500000,-32.315412
730966.000000,-32.472070
730966.500000,-32.648190
730967.000000,-32.855858
730967.500000,-33.001519
730968.000000,-33.154509
730968.500000,-33.352357
730969.000000,-33.513085
730969.500000,-33.699268
730970.000000,-33.891607
730970.500000,-34.070665
730971.000000,-34.261317
730971.500000,-34.445788
730972.000000,-34.642877
730972.500000,-34.804559
730973.000000,-34.999029
730973.500000,-35.167759
730974.000000,-35.335121
730974.500000,-35.530020
730975.000000,-35.686045
730975.500000,-35.889135
730976.000000,-36.074692
730976.500000,-36.246936
730977.000000,-36.434938
730977.500000,-36.628385
730978.000000,-36.808144
730978.500000,-36.972973
730979.000000,-37.162313
730979.500000,-37.345234
730980.000000,-37.523927
730980.500000,-37.708151
730981.000000,-37.882238
730981.500000,-38.057042
730982.000000,-38.245244
730982.500000,-38.405328
730983.000000,-38.572289
730983.500000,-38.773199
730984.000000,-38.954456
730984.500000,-39.123837
730985.000000,-39.336365
730985.500000,-39.539749
730986.000000,-39.717496
730986.500000,-39.877848
730987.000000,-40.050637
730987.500000,-40.257571
730988.000000,-40.429970
730988.500000,-40.595878
730989.000000,-40.797862
730989.500000,-40.962373
730990.000000,-41.148659
730990.500000,-41.337981
730991.000000,-41.500764
730991.500000,-41.657197
730992.000000,-41.840765
730992.500000,-42.000898
730993.000000,-42.206630
730993.500000,-42.376694
730994.000000,-42.555582
730994.500000,-42.734524
730995.000000,-42.885608
730995.500000,-43.071100
730996.000000,-43.235207
730996.500000,-43.438850
730997.000000,-43.604181
730997.500000,-43.777230
730998.000000,-43.935055
730998.500000,-44.125744
730999.000000,-44.319659
730999.500000,-44.497525
731000.000000,-44.668287
731000.500000,-44.804726
731001.000000,-45.012795
731001.500000,-45.177387
731002.000000,-45.340108
731002.500000,-45.533217
731003.000000,-45.690845
731003.500000,-45.849929
731004.000000,-46.002254
731004.500000,-46.184605
731005.000000,-46.362663
731005.500000,-46.531125
731006.000000,-46.681951
731006.500000,-46.835183
731007.000000,-47.015285
731007.500000,-47.167651
731008.000000,-47.352475
731008.500000,-47.529031
731009.000000,-47.676253
731009.500000,-47.854604
731010.000000,-48.029287
731010.500000,-48.183441
731011.000000,-48.377573
731011.500000,-48.528875
731012.000000,-48.703783
731012.500000,-48.875659
731013.000000,-49.030694
731013.500000,-49.163590
731014.000000,-49.319602
731014.500000,-49.494914
731015.000000,-49.655875
731015.500000,-49.795191
731016.000000,-49.967181
731016.500000,-50.120131
731017.000000,-50.275779
731017.500000,-50.435865
731018.000000,-50.566855
731018.500000,-50.752531
731019.000000,-50.900040
731019.500000,-51.067446
731020.000000,-51.251470
731020.500000,-51.407744
731021.000000,-51.581170
731021.500000,-51.705073
731022.000000,-51.847821
731022.500000,-51.985432
731023.000000,-52.163574
731023.500000,-52.301877
731024.000000,-52.485907
731024.500000,-52.571762
731025.000000,-52.735788
731025.500000,-52.852814
731026.000000,-53.000933
731026.500000,-53.157570
731027.000000,-53.304478
731027.500000,-53.450887
731028.000000,-53.590378
731028.500000,-53.744940
731029.000000,-53.872866
731029.500000,-54.035567
731030.000000,-54.160187
731030.500000,-54.297180
731031.000000,-54.463260
731031.500000,-54.612311
731032.000000,-54.748092
731032.500000,-54.864646
731033.000000,-55.002306
731033.500000,-55.163505
731034.000000,-55.269923
731034.500000,-55.399898
731035.000000,-55.522621
731035.500000,-55.686691
731036.000000,-55.811566
731036.500000,-55.952711
731037.000000,-56.046908
731037.500000,-56.210420
731038.000000,-56.343759
731038.500000,-56.464899
731039.000000,-56.620533
731039.500000,-56.731270
731040.000000,-56.882857
731040.500000,-57.010483
731041.000000,-57.138813
731041.500000,-57.267089
731042.000000,-57.383742
731042.500000,-57.526333
731043.000000,-57.611888
731043.500000,-57.734849
731044.000000,-57.873226
731044.500000,-57.978333
731045.000000,-58.114300
731045.500000,-58.233157
731046.000000,-58.350819
731046.500000,-58.505509
731047.000000,-58.591554
731047.500000,-58.743904
731048.000000,-58.850124
731048.500000,-58.959226
731049.000000,-59.081358
731049.500000,-59.185946
731050.000000,-59.298147
731050.500000,-59.417926
731051.000000,-59.527939
731051.500000,-59.636379
731052.000000,-59.739602
731052.500000,-59.857383
731053.000000,-59.942621
731053.500000,-60.062892
731054.000000,-60.183349
731054.500000,-60.285601
731055.000000,-60.397741
731055.500000,-60.517327
731056.000000,-60.637296
731056.500000,-60.733235
731057.000000,-60.818251
731057.500000,-60.911329
731058.000000,-61.018585
731058.500000,-61.125579
731059.000000,-61.228259
731059.500000,-61.321032
731060.000000,-61.423420
731060.500000,-61.502910
731061.000000,-61.609053
731061.500000,-61.684191
731062.000000,-61.787893
731062.500000,-61.880212
731063.000000,-61.976965
731063.500000,-62.081653
731064.000000,-62.164186
731064.500000,-62.251103
731065.000000,-62.355313
731065.500000,-62.433318
731066.000000,-62.513040
731066.500000,-62.596526
731067.000000,-62.703190
731067.500000,-62.787984
731068.000000,-62.865402
731068.500000,-62.932269
731069.000000,-63.033013
731069.500000,-63.106229
731070.000000,-63.178717
731070.500000,-63.238952
731071.000000,-63.324002
731071.500000,-63.418477
731072.000000,-63.483723
731072.500000,-63.561916
731073.000000,-63.628372
731073.500000,-63.687113
731074.000000,-63.772494
731074.500000,-63.828015
731075.000000,-63.906126
731075.500000,-63.976454
731076.000000,-64.048649
731076.500000,-64.100043
731077.000000,-64.186486
731077.500000,-64.239703
